id_inventario;titulo;nombre_autor;fecha_creacion;fondo (cm);ancho (cm);alto (cm);tecnica;tipo;material_base;material_secundario;tematica;estado_patrimonial;usuario;alta;valor_adquisicion(euros)
1229225;MOTIVO ABSTRACTO;CHILLIDA, EDUARDO;DESCONOCIDO;0;650;950;DESCONOCIDA;PINTURA;PAPEL;TINTA;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;721215
1229226;RO?A;HERRERA, LUIS;01.01.1966;0;1200;990;DESCONOCIDA;PINTURA;TABLEX;OLEO;COMPOSICION;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;60101
1229227;PUEBLO;DIAZ CEREZO;DESCONOCIDO;0;350;250;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;9015
1229228;MARINA;RUIZ MARTINEZ, J.;01.01.1973;0;360;240;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;15025
1229229;PAISAJE (PINOS);CIER, MARUJA;DESCONOCIDO;0;400;290;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;15025
1229230;REYES MAGOS;SAEZ, ASENSIO;DESCONOCIDO;0;480;580;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30051
1229231;REGRESO DEL CEMENTERIO;CLAROS, JOSE;01.01.1977;0;210;310;DESCONOCIDA;PINTURA;PAPEL;OLEO;GENERO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404
1229232;MUJER CON PALOMAS;SAEZ, ASENSIO;DESCONOCIDO;0;610;500;DESCONOCIDA;PINTURA;LIENZO;OLEO;SIMBOLICO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;105177
1229233;PUERTA DE SAN ESTEBAN;SALINAS CORREAS;01.01.1974;0;300;410;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;FIGURATIVO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;15025
1230619;COMPOSICION ABSTRACTA;ABELLO MARTIN;01.01.1971;0;690;480;DESCONOCIDA;PINTURA;PAPEL;TINTA;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;9015
1232816;TITULO DESCONOCIDO;DESCONOCIDO;27.05.2002;0;0;0;DESCONOCIDA;FOTOGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;120000
1232818;TITULO DESCONOCIDO;DESCONOCIDO;27.05.2002;0;0;0;DESCONOCIDA;FOTOGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;104400
1233102;TITULO DESCONOCIDO;CORTILS, EDUARDO;01.01.2001;0;0;0;PLATA,LENTES, TRANSPARENCIA F;OBJETO DE ARTE;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;244064
1233103;TITULO DESCONOCIDO;TEJEO, RAFAEL;01.01.1825;0;0;0;OLEO SOBRE LIENZO;OBJETO DE ARTE;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2259806
1233104;TITULO DESCONOCIDO;MARTINEZ LAX;01.01.2002;0;0;0;HIERRO;OBJETO DE ARTE;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;191748
1233356;TITULO DESCONOCIDO;DESCONOCIDO;01.01.1886;0;0;0;DESCONOCIDA;FOTOGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1233359;archivo fotografido m blaya;DESCONOCIDO;01.01.1949;0;0;0;DESCONOCIDA;FOTOGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1235650;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;4508
1235749;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1019
1235750;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;8414
1235751;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;180
1235760;TITULO DESCONOCIDO;BELZUNCE, MANOLO;DESCONOCIDO;0;0;0;DESCONOCIDA;OBJETO DE ARTE;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;96160
1235953;TITULO DESCONOCIDO;FRUCTUOSO, MIGUEL;DESCONOCIDO;0;0;0;DESCONOCIDA;OBJETO DE ARTE;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1236219;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;947
1236220;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;50
1236221;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1623
1236222;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262
1236223;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262
1236224;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262
1236225;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262
1236228;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262
1236325;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;902
1236326;CREACION DE EMPRESAS.GUIA DESARR.INIC.EMPRESARIAL.;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;140
1236327;INFORMACION JUVENIL,CONCEPTOS,TEC.Y ORGANIZACION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1442
1236995;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;150
1236996;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;22415
1240151;AUTOR: LOPEZ PELLICER, JOSE ANTONIO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;480
1240152;AUTOR: VICENTE GIMENEZ, TERESA;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;180
1240356;PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1240358;CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1241020;SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1243527;PLANTAS DE EXTRACTOS,LAS BASES PARA UN PLAN DE...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4808
1243528;PLANTAS MEDICINALES DE LA COMUNIDAD VALENCIANA;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;1803
1243529;CULTIVO DE LAS PLANTAS MEDICINALES,AROMATICAS Y CO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;290
1243530;PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;5108
1243531;NITROGEN EXCRETION.FISH PHYSIOLOGY VOL.20;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;16216
1243532;TUNA PHYSIOLOGY ECOLOGY AND EVOLUTION.FISH PHYSICO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;18019
1243533;INGENIERIA GENETICA Y TRANSFERENCIA GENETICA;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2225
1243534;CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;175
1243535;REGIMEN JURIDICO DEL GASTO PUBLICO,PRESUPUESTACION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;320
1243536;PLASTICOS Y LA AGRICULTURA,LOS PLASTIC AND AGRICUL;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4207
1243537;USE OF REMOTE SENSING TECHINQUES IN IRRIGATION AND;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4207
1243538;CROP EVAPOTRANSPIRATION,GUIDELINES POR COMPUTING;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4906
1243539;"PLANT ROOTS. THE HIDDEN HALF""";DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;37563
1243540;PLANTAS PARASITAS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1243735;EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;325
1243736;COMENTARIOS A LA LEY 10/1998 DE 21 DE ABRIL DE...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;1503
1243737;COMENTARIO A LA LEGISLACION DE EVALUACION DE...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4148
1243738;ARRENDAMIENTOS RUSTICOS HISTORICOS.COMENTARIO...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2365
1243739;RESPONSABILIDAD ADMINISTRATIVA;CONFLICTOS DE ...;DESCONOCIDO;;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;25.63;COMPRAVENTA;
1243740;COMENTARIOS AL TEXTO REFUNDIDO DE LA LEY DE ...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;430
1243741;BUENAS PRACTICAS CINEGETICAS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;210
1243742;ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;480
1243743;INFORMES DE LA JUNTA CONSULTIVA DE CONTRATACION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;1248
1244480;THESAURUS SINONIMOS Y ANTONIMOS Y ASOCIACION DE...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;6968
1244565;REGIMEN JURIDICO DE LA CONCENTRACION PARCELARIA.;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2375
1244566;CODIGO CIVIL,COMENTARIOS JURISPRUDENCIA.CONCORDAN.;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;520
1244567;CODIGO DE LAS LEYES ADMINISTRATIVAS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;20916
1244568;CODIGO DE CONTRATACION ADMINISTRATIVA;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;3125
1244569;EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;325
1244674;TITULO DESCONOCIDO;MARINA NU?EZ;DESCONOCIDO;1900;820;0;INFOGRAFIA S/PAPEL S/ALUMINIO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30050
1244691;TITULO DESCONOCIDO;FRUCTUOSO, MIGUEL;DESCONOCIDO;150;2050;1400;DURATRANS EN CAJA DE LUZ;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;66236
1244711;TITULO DESCONOCIDO;MARINA NU?EZ;DESCONOCIDO;0;0;0;DESCONOCIDA;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;348696
1245579;TITULO DESCONOCIDO;CHARRIS, ANGEL MATEO;DESCONOCIDO;0;0;0;DESCONOCIDA;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;31378
1247703;INGENIERIA MEDIOAMBIENTAL APLICADA A LA RECONVER..;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247704;CONTAMINACION DEL SUELO.ESTUDIOS,TRATAMIENTO Y ...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247705;COMENTARIO A LA LEGISLACION DE EVALUACION DE...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247706;ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247707;DERECHO PUBLICO DE LA COMUNIDAD AUTONOMA DE LA ...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247708;CURSO DE DERECHO ADMINISTRATIVO VOL.1;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1247709;PLAGAS Y ENFERMEDADES DE LOS CITRICOS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;240
1247710;ENFERMEDADES DE LOS CITRICOS MONOGRAFIA DE LA ...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2885
1247711;ENFERMEDADES DE LA PATATA,PREVENCION Y DEFENSA;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;1202
1247712;"INGENIERIA Y MECANIZACION VITICOLA""";DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;4808
1247713;PLAGAS Y ENFERMEDADES DE LOS FRUTALES DE PEPITA...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2344
1247714;ENFERMEDADES DE LOS FRUTALES DE HUESO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;2885
1250382;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;FOTOGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210350
1250436;TITULO DESCONOCIDO;JIMENEZ, CARMEN;DESCONOCIDO;0;780;1490;OLEO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;174348
1250562;POSTHARVEST DISEASES OF FRUITS AND VEGETABLES;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;19601
1250571;SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;29299
1250572;TRAITE D'IRRIGATION;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;15808
1250573;MINERAL NUTRITION OF HIGHER PLANTS;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;11258
1251001;MEDITERRANEO;AVELLANEDA, MANUEL;DESCONOCIDO;0;4500;1400;OLEO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;119947
1254919;TITULO DESCONOCIDO;BALIBREA;01.01.2001;0;600;600;OLEO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;13920
1254962;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254963;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254964;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254965;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254966;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254967;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254968;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254969;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254970;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254971;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254972;MURCIA ENTRE DOS SIGLOS;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1254973;TITULO DESCONOCIDO;VARIOS;DESCONOCIDO;0;0;0;DESCONOCIDA;SERIGRAFIA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;3485
1261283;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;LIBRO-ARTISTICO;;;SIN DEFINIR;Baja;SIN DEFINIR;COMPRAVENTA;6968
1301434;LUCES DEL MEDITERRANEO;AVELLANEDA, MANUEL;02.01.2003;0;4500;1400;OLEO SOBRE LIENZO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;119947
1302167;TITULO DESCONOCIDO;DESCONOCIDO;01.01.2002;0;0;0;PINTURA AL ?LEO;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1000
1302442;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;500;600;GRABADO CALCOGR?FICO;DIBUJO;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2000
1302718;TITULO DESCONOCIDO;DESCONOCIDO;DESCONOCIDO;0;0;0;DESCONOCIDA;FONDO ARTISTICO ASAMBLEA REGI;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;0
1302733;EL GRAN ARBOL;AVELLANEDA, MANUEL;18.12.2002;0;650;500;SERIGRAFIAS ORIGINALES;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2430
1302734;TERRAZA EN LA HUERTA;AVELLANEDA, MANUEL;18.12.2002;0;500;650;SERIGRAFIAS ORIGINALES;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2430
1302735;BAHIA EN EL MEDITERRANEO;AVELLANEDA, MANUEL;18.12.2002;0;650;500;SERIGRAFIAS ORIGINALES;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2430
1302736;EL BANCO VERDE;AVELLANEDA, MANUEL;18.12.2002;0;500;650;SERIGRAFIAS ORIGINALES;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2430
1302737;PAISAJE DE SECANO;AVELLANEDA, MANUEL;18.12.2002;0;500;650;SERIGRAFIAS ORIGINALES;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2460
1307630;TITULO DESCONOCIDO;CARMELA;DESCONOCIDO;0;650;920;DESCONOCIDA;PINTURA;;;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;4000
1312077;SAN JOS? CON NI?O;ESCUELA DE SALZILLO;DESCONOCIDO;450;120;180;DESCONOCIDA;ESCULTURA;;;SIN DEFINIR;Baja;SIN DEFINIR;SIN DEFINIR;0
