id_inventario,titulo,nombre_autor,fecha_creacion,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica,estado_patrimonial,usuario,alta,valor_adquisicion(euros)
1001537,SERIE ESCENAS ESPA�OLAS. IV.,"BAROJA, RICARDO",01.01.2008,0.0,21.5,13.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,FIGURATIVO,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,240.4
1001538,SERIE ESCENAS ESPA�OLAS. V.,"BAROJA, RICARDO",DESCONOCIDO,0.0,39.5,29.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,FIGURATIVO,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,300.51
1001539,SERIE ESCENAS ESPA�OLAS. VI.,"BAROJA, RICARDO",DESCONOCIDO,0.0,39.5,29.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,FIGURATIVO,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,300.51
1001540,SERIE ESCENAS ESPA�OLAS. VII.,"BAROJA, RICARDO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,FIGURATIVO,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,240.4
1001541,GOGUEN,"CASTA�O, CARMEN",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1001542,SILLA CON TELA,"DIAZ BAUTISTA, ANTONIO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,180.3
1001543,BOTELLA DE LICOR,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,CRISTAL,SIN DEFINIR,Cedido patrimonial,AYUNTAMIENTO DE LA UNION,COMPRAVENTA,0.0
1001544,BOTELLA DE LICOR,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,CRISTAL,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001545,UNA PAREJA DE JOVENES BISCUIT,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,PORCELANA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001546,GALERA-MACETERO,DESCONOCIDO,DESCONOCIDO,50.0,75.0,39.0,DESCONOCIDA,OTROS,,MADERA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001547,AGUAMANIL DE PORCELANA INGLESA,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,BARRO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001548,QUINQUE DE OPALINA,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,CRISTAL,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001549,"FIGURA DE PORCELANA ""VIAJE DE COLON""",DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,PORCELANA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001550,TRAJE REGIONAL HUERTANA,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OTROS,,TELA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001551,DOS CANDELABROS,DESCONOCIDO,DESCONOCIDO,20.0,20.0,65.0,DESCONOCIDA,OTROS,,BRONCE,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001552,RELOJ DE PARED,DESCONOCIDO,DESCONOCIDO,0.0,24.0,0.0,DESCONOCIDA,OTROS,,PORCELANA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001553,FIGURA DE HUERTANOS,DESCONOCIDO,DESCONOCIDO,0.0,12.0,22.0,DESCONOCIDA,OTROS,,BARRO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,0.0
1001554,ATALAYA,"AVELLANEDA, MANUEL",01.01.1995,0.0,63.0,54.0,DESCONOCIDA,PINTURA,,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,4207.08
