id_autor,id_usuario,titulo,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
1967,1,BAILARINA DE ANDUJAR,57.0,46.0,41.0,ESCULTURA BRONCE PATINADO,ESCULTURA,,BRONCE,SIN DEFINIR
2115,1,VILLA ADRIANA,50.0,35.0,10.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
1535,1,FOTOS DE TEMATICAS FINALES S. XIX Y PPIOS. DEL XX,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,PLACAS VIDRIO TEMAS FINALES S. XIX Y PPIOS. DEL XX,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
2480,1,ULTIMAS NOCHES NAPOLITANAS DE DIEGO ALATRISTE,0.0,26.0,37.0,PLUMA,DIBUJO,PAPEL,,SIN DEFINIR
2480,1,DIEGO ALATRISTE DESPUES DE LA ANIQUILACION DEL TER,0.0,26.0,37.0,PLUMA,DIBUJO,PAPEL,,SIN DEFINIR
2444,10,CON VIENTO DE PRIMAVERA,120.0,60.0,80.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
1535,1,REBA�O CON PASTORES,0.0,0.0,0.0,OLEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR
1535,1,BODEGON,0.0,0.0,0.0,OLEO/LIENZO,PINTURA,LIENZO,OLEO,SIN DEFINIR
1535,1,COLECCION GRABADOS EN PERIODICOS S.XIX SOBRE MURCI,0.0,0.0,0.0,DESCONOCIDA,OBRA GRAFICA,,,SIN DEFINIR
2481,1,COPIA DE LA SIBILA LIBICA DE MIGUEL ANGEL,0.0,162.0,195.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
2093,1,MACETAS Y CLAVELES,0.0,36.0,50.0,DESCONOCIDA,PINTURA,ACUARELA,,SIN DEFINIR
2093,1,CASETA BLANCA HACIA BENEDICTO,0.0,50.0,36.0,DESCONOCIDA,PINTURA,ACUARELA,,SIN DEFINIR
2482,1,ALBUDEITE,0.0,73.0,54.0,DESCONOCIDA,PINTURA,OLEO,,SIN DEFINIR
2204,1,ALEGORIA A LA PAZ,0.0,0.0,0.0,OLEO DE 195CM*130CM,PINTURA,,,SIN DEFINIR
2204,1,LA FIESTA NACIONAL,0.0,0.0,0.0,OLEO DE 130CM*97CM,PINTURA,,,SIN DEFINIR
2483,1,HOMENAJE A JUAN GONZALEZ,0.0,0.0,58.0,BRONCE PATINADO,ESCULTURA,,BRONCE,SIN DEFINIR
2483,1,ESCULTURA BRONCE JUGANDO EN LA PLAYA,38.0,102.0,25.0,BRONCE PATINADO,ESCULTURA,,BRONCE,SIN DEFINIR
2483,1,HOMENAJE A MONE ESCULTURA BRONCE PATINADO,63.0,76.0,26.0,BRONCE PATINADO,ESCULTURA,,BRONCE,SIN DEFINIR
2483,1,ESCULTURA BRONCE LA DANZA,38.0,103.0,22.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
2483,1,ESCULTURA BRONCE LA CICLISTA,72.0,80.0,35.0,BRONCE PATINADO,ESCULTURA,,BRONCE,SIN DEFINIR
2483,1,GORDA DEL TACON,50.0,100.0,65.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
1682,11,PALMERAL,0.0,0.0,0.0,OLEO SOBRE LIENZO. TRIPTICO 3,PINTURA,,,SIN DEFINIR
2444,1,FUERA DE CUENTAS,80.0,35.0,105.0,BRONCE ESCULTURA,ESCULTURA,,BRONCE,SIN DEFINIR
2444,1,BUFON CON CENCERROS,84.0,30.0,36.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
2444,1,"VIENTO, CANASTOS Y VIDA",86.0,50.0,56.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
2484,1,LUA DE SALITRE,0.0,200.0,200.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1595,1,MITOLOGIAS EN EL ENTIERRO DE LA SARDINA DE MURCIA,0.0,31.0,42.0,SERIGRAFIAS CON TEXTO,SERIGRAFIA,,PAPEL,SIN DEFINIR
2074,1,LA DIVINA COMEDIA ILUSTRADA POR MANOLO BELZUNCE,0.0,31.0,44.0,SERIGRAFIA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2074,1,LA OBRA MAESTRA DESCONOCIDA SERIGRAFIAS M BELZUNCE,43.0,32.0,0.0,SERIGRAFIAS,SERIGRAFIA,,PAPEL,SIN DEFINIR
2076,1,LA ILUMINADA ROSA NEGRA SERIGRAFIA MTINEZ. MENGUAL,0.0,32.0,40.0,DESCONOCIDA,SERIGRAFIA,PAPEL,,SIN DEFINIR
1595,1,HISTORIA DE DETECTIVES SERIGRAFIAS NICOLAS DE MAYA,0.0,30.0,40.0,DESCONOCIDA,SERIGRAFIA,PAPEL,,SIN DEFINIR
2109,1,MURCIA EN SU RIQUEZA NATURAL,0.0,130.0,97.0,OLEO/LIENZO,PINTURA,LIENZO,OLEO,BODEGON
2444,1,VIENTO DE VERANO,0.0,0.0,0.0,ESCULTURA,ESCULTURA,,BRONCE,SIN DEFINIR
1535,1,N� HONORARIOS 42/09/07 LES ARCHIVES JEAN DIEUZAIDE,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
2103,1,BODEGON DE PEZ CON FLORERO,0.0,70.0,70.0,ACRILICO Y O/T,PINTURA,,ACRILICO,SIN DEFINIR
2103,1,BODEGON DE PEZ CON PERAS,0.0,70.0,70.0,ACRILICO Y O/T,PINTURA,,ACRILICO,SIN DEFINIR
2103,1,BODEGON DE PERAS CON FLORERO,0.0,70.0,70.0,ACRILICO Y O/T,PINTURA,,ACRILICO,SIN DEFINIR
2103,1,BODEGON DE PERAS CON PALOMA,0.0,70.0,70.0,ACRILICO Y O/T,PINTURA,,ACRILICO,SIN DEFINIR
2103,1,BODEGON DE PERAS CON CABEZA FEMENINA,0.0,70.0,70.0,ACRILICO Y O/T,PINTURA,,ACRILICO,SIN DEFINIR
2103,1,EL GUERNICA DE PARRAGA PIROGRABADO Y COLOR,0.0,220.0,100.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1535,1,BALNEARIO (AUTOR: ANTONIO BALLESTER),0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2053,1,CASA DEL RELOJ,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2079,1,VELERO EN EL MAR MENOR,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2074,1,PESCADORES,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2075,1,HOJA DE CUADERNO EN TONOS ARENA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2108,1,CALDERO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
1535,1,MARINA (AUTOR: JORGE FIN),0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2081,1,MARINA NOCTURNA,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2085,1,EDIFICIOS EN PLAYA Y BARCAS,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2141,1,PEZ,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2141,1,MOLINO,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
1609,1,VELAS,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
1631,1,CASAS Y BARCAS,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
1535,1,FIGURAS (AUTOR: VICENTE RUIZ),0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2160,1,SALINAS Y NI�OS JUGANDO,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2408,1,CALLE DE LA COSTA,0.0,65.0,50.0,DESCONOCIDA,SERIGRAFIA,,PAPEL,SIN DEFINIR
2109,1,INTERPRETACI�N ANUNCIACI�N DEL BELEN DE SALZILLO,0.0,41.0,32.0,ACUARELA,PINTURA,,,SIN DEFINIR
2074,1,PARTE DE LA COLEECION LOS DIAS DE LA JAMILA,0.0,50.0,70.0,DESCONOCIDA,PINTURA,CARTON,,SIN DEFINIR
2074,1,PARTE DE LA COLEECION LOS DIAS DE LA JAMILA,0.0,50.0,70.0,DESCONOCIDA,PINTURA,CARTON,,SIN DEFINIR
2150,1,CONSEJERIA DE OBRAS PUBLICAS,0.0,80.0,100.0,MIXTA,OBJETO DE ARTE,,,PAISAJE
2091,1,BALNEARIO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2053,1,CASA DEL RELOJ,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2079,1,VELERO EN EL MAR MENOR,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2074,1,PESCADORES,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2075,1,HOJA DE CUADERNO EN TONOS ARENA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2108,1,CALDERA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1929,1,MARINA (DE JORGE FIN),0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2081,1,MARINA NOCTURNA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2085,1,EDIFICIOS EN LA PLAYA Y BARCAS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2141,1,PEZ,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2141,1,MOLINO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1609,1,VELAS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1631,1,CASAS Y BARCAS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1535,1,FIGURAS (DE VICENTE RUIZ),0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2160,1,SALINAS Y NI�OS JUGANDO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2408,1,CALLER DE LA COSTA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2485,1,MARTIN DE PORRES,42.0,23.0,36.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
2141,1,AZORIN,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,PAPEL,,SIN DEFINIR
2486,12,CINCUENTENARIO DE PUERTO LUMBRERAS,0.0,0.0,0.0,"ESCULTURA MORMIGON, HIERRO, M",ESCULTURA,,OTROS,SIN DEFINIR
2225,1,"LITOGRAFIA *POSTE RESTANTE N� 1""",0.0,76.0,115.0,LITOGRAFIA,PINTURA,,TELA,SIN DEFINIR
2487,1,DEJADME SENTIR SU BRISA,0.0,0.0,0.0,OLEO SOBRE TABLA,PINTURA,,OLEO,SIN DEFINIR
2487,1,CON LA VISTA BIEN ALTA,0.0,0.0,0.0,OLEO SOBRE TABLA,PINTURA,,OLEO,SIN DEFINIR
2487,1,LA NOCHE,0.0,100.0,100.0,MIXTA,PINTURA,MADERA,OTROS,SIN DEFINIR
1894,1,ARCHIVO FOTOGRAFICO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,ENRAIZADA EN PLATA,0.0,0.0,0.0,ESCULTURA,ESCULTURA,ACERO,ACERO,SIN DEFINIR
1595,1,BUSTO EN ARTESAN�A DE BRONCE HOMENAJE DE INOCENCIO,0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,,BRONCE,SIN DEFINIR
2098,1,LA EDUCACION,0.0,57.0,75.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,SIN DEFINIR
1535,1,FIGURA ESQUEMATICA EN PIE,69.0,18.0,200.0,"ESCULTURA HIERRO FUNDIDO, FIG",ESCULTURA,HIERRO,HIERRO,SIN DEFINIR
1977,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1978,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1979,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1980,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1981,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1982,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1983,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1984,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1985,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1986,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1987,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1988,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1989,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1990,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1991,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1992,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1993,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1994,1,Escudo,20.0,130.0,130.0,"ACERO PAVONADO, RESINA, FIBRA",ESCULTURA,ACERO,RESINA SINTETICA,SIN DEFINIR
1995,1,BIBLIOTECAS CIRCULARES,0.0,30.0,40.0,FOTOGRAFIA,FOTOGRAFIA,PAPEL,,SIN DEFINIR
2507,1,RETRATO DE MARIA FRANCISCA ANDRES TERRER,0.0,110.0,155.0,DESCONOCIDA,PINTURA,LIENZO,TELA,SIN DEFINIR
1535,1,SEPULCRO DEL OBISPO ALMEIDA,134.0,157.0,272.0,DESCONOCIDA,ESCULTURA,,MARMOL,SIN DEFINIR
1929,1,cOMPOSICI�N NEGRA,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1929,1,PLANO INCLINADO BLANCO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2508,1,"Ciudad de la Serie ""Vallas"" 2004",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,MADERA,SIN DEFINIR
2509,1,DIPTICO HILO SOBRE COLLAGE TELA DE SONIA NAVARRO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,OTROS,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,OLEO,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR
2115,1,BODEGON CON GRANADAS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2107,1,BODEGON CON MANZANAS Y PERA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2105,1,BODEGON CON FLORES Y ENSALADERA,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2082,1,PAISAJE NEVADO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2134,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2069,1,MUJER CON RAMO EN LAS MANOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2510,1,MUJER DESNUDANDOSE,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2068,1,LIMONES SOBRE MESA CON TAPETE ROJO Y SILLA MIMBRE,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2000,1,LIMONES SOBRE FONDO AMARILLO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
2512,1,"FIGURA FEMENINA, TERRACOTA",0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,,,SIN DEFINIR
2002,1,CRUCE DE GEOMETRIAS,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,OLEO,SIN DEFINIR
2483,1,SIN T�TULO,0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,,,SIN DEFINIR
